CourseId,CourseName,GPA,NeuId,Plagiarism,Retake,Term,Year
CS 6140,Machine Learning,3.27,136,No,No,SPRING,2015
CS 5750,Social Computing,3.64,136,No,No,FALL,2015
CS 5200,Database Management Systems,3.42,136,No,No,SPRING,2015
CS 5610,Web Development,3.42,136,No,No,SPRING,2015
CS 7180,Special Topics in Artificial Intelligence,3.51,136,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.44,137,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.46,137,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.6,137,No,No,SPRING,2016
CS 5006,Algorithms,3.38,137,No,No,FALL,2016
CS 5007,Computer Systems,3.66,137,No,No,FALL,2016
CS 5335,Robotic Science and Systems,3.59,137,No,No,FALL,2016
CS 6140,Machine Learning,3.66,137,No,No,FALL,2016
CS 7280,Special Topics in Database Management,3.42,137,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.37,138,No,No,SPRING,2014
CS 5002,Discrete and Data Structures,3.58,138,No,No,SPRING,2014
CS 5004,Object-Oriented Design,3.52,138,No,No,SPRING,2014
CS 5006,Algorithms,3.33,138,No,No,SPRING,2014
CS 5007,Computer Systems,3.53,138,No,No,SPRING,2014
CS 7480,Special Topics in Programming Language,3.46,138,No,No,FALL,2014
CS 6540,Foundations of Formal Methods and Software Analysis,3.46,138,No,No,SPRING,2014
CS 7580,Special Topics in Software Engineering,3.63,138,No,No,SPRING,2014
CS 5770,Software Vulnerabilities and Security,3.56,138,No,No,SPRING,2014
CS 7990,Thesis,3.58,138,No,No,FALL,2014
CS 6535,Engineering Reliable Software,3.63,138,No,No,SPRING,2014
CS 6750,Cryptography and Communications Security,3.39,138,No,No,FALL,2014
CS 5001,Intensive Foundations of CS,3.47,139,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.51,139,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.7,139,No,No,SPRING,2016
CS 5006,Algorithms,3.7,139,No,No,SPRING,2016
CS 5007,Computer Systems,3.54,139,No,No,FALL,2016
CS 5500,Managing Software Development,3.67,139,No,No,FALL,2016
CS 7270,Seminar in Database Systems,3.57,139,No,No,SPRING,2016
CS 8674,Master’s Project,3.66,139,No,No,SPRING,2016
CS 5320,Digital Image Processing,3.34,139,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.6,140,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.46,140,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.32,140,No,No,FALL,2017
CS 5006,Algorithms,3.71,140,No,No,FALL,2017
CS 5007,Computer Systems,3.44,140,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.58,141,No,No,SPRING,2014
CS 5002,Discrete and Data Structures,3.9,141,No,No,FALL,2014
CS 5004,Object-Oriented Design,3.43,141,No,No,FALL,2014
CS 5006,Algorithms,3.46,141,No,No,SPRING,2014
CS 5007,Computer Systems,3.5,141,No,No,SPRING,2014
CS 7880,Special Topics in Theories of Computer Science,3.72,141,No,No,SPRING,2014
CS 5610,Web Development,3.45,141,No,No,SPRING,2014
CS 5310,Computer Graphics,3.43,141,No,No,FALL,2014
CS 7670,Seminar in Computer Systems,3.32,141,No,No,SPRING,2014
CS 6740,Network Security,3.37,141,No,No,FALL,2014
CS 7575,Seminar in Software Engineering,3.33,141,No,No,FALL,2014
CS 6750,Cryptography and Communications Security,3.66,141,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.39,142,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.56,142,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.56,142,No,No,SPRING,2016
CS 5006,Algorithms,3.38,142,No,No,SPRING,2016
CS 5007,Computer Systems,3.7,142,No,No,FALL,2016
CS 6310,Computational Imaging,3.64,142,No,No,FALL,2016
CS 5200,Database Management Systems,3.54,142,No,No,SPRING,2016
CS 7270,Seminar in Database Systems,3.37,142,No,No,SPRING,2016
CS 7680,Special Topics in Computer Systems,3.46,142,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.44,143,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.53,143,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.52,143,No,No,SPRING,2017
CS 5006,Algorithms,3.27,143,No,No,SPRING,2017
CS 5007,Computer Systems,3.67,143,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.54,144,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.45,144,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.43,144,No,No,SPRING,2017
CS 5006,Algorithms,3.39,144,No,No,SPRING,2017
CS 5007,Computer Systems,3.64,144,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.63,145,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.41,145,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.52,145,No,No,SPRING,2016
CS 5006,Algorithms,3.49,145,No,No,SPRING,2016
CS 5007,Computer Systems,3.48,145,No,No,FALL,2016
CS 6810,Distributed Algorithms,3.56,145,No,No,SPRING,2016
CS 5320,Digital Image Processing,3.73,145,No,No,FALL,2016
CS 6240,Large-Scale Parallel Data Processing,3.43,145,No,No,SPRING,2016
CS 8674,Master’s Project,3.39,145,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.3,146,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.49,146,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.36,146,No,No,SPRING,2016
CS 5006,Algorithms,3.34,146,No,No,FALL,2016
CS 5007,Computer Systems,3.65,146,No,No,FALL,2016
CS 6110,Knowledge-Based Systems,3.53,146,No,No,SPRING,2016
CS 5340,Computer/Human Interaction,3.6,146,No,No,SPRING,2016
CS 7670,Seminar in Computer Systems,3.6,146,No,No,FALL,2016
CS 5700,Fundamentals of Computer Networking,3.39,146,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.46,147,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.16,147,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.25,147,No,No,SPRING,2017
CS 5006,Algorithms,3.34,147,No,No,FALL,2017
CS 5007,Computer Systems,3.62,147,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.59,148,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.63,148,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.65,148,No,No,FALL,2016
CS 5006,Algorithms,3.47,148,No,No,SPRING,2016
CS 5007,Computer Systems,3.47,148,No,No,FALL,2016
CS 5750,Social Computing,3.51,148,No,No,FALL,2016
CS 7870,Seminar in Theoretical Computer Science,3.5,148,No,No,FALL,2016
CS 6310,Computational Imaging,3.6,148,No,No,FALL,2016
CS 6350,Empirical Research Methods,3.51,148,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.34,149,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.61,149,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.63,149,No,No,SPRING,2016
CS 5006,Algorithms,3.48,149,No,No,FALL,2016
CS 5007,Computer Systems,3.72,149,No,No,SPRING,2016
CS 6520,Methods of Software Development,3.15,149,No,No,FALL,2016
CS 6800,Application of Information Theory,3.17,149,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.37,150,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.67,150,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.55,150,No,No,SPRING,2017
CS 5006,Algorithms,3.58,150,No,No,SPRING,2017
CS 5007,Computer Systems,3.41,150,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.43,151,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.51,151,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.5,151,No,No,FALL,2016
CS 5006,Algorithms,3.52,151,No,No,SPRING,2016
CS 5007,Computer Systems,3.65,151,No,No,FALL,2016
CS 5610,Web Development,3.49,151,No,No,FALL,2016
CS 7570,Seminar in Software Development,3.42,151,No,No,SPRING,2016
CS 8982,Readings,3.37,151,No,No,FALL,2016
CS 6200,Information Retrieval,3.28,151,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.41,152,No,No,SPRING,2014
CS 5002,Discrete and Data Structures,3.44,152,No,No,SPRING,2014
CS 5004,Object-Oriented Design,3.4,152,No,No,SPRING,2014
CS 5006,Algorithms,3.31,152,No,No,SPRING,2014
CS 5007,Computer Systems,3.66,152,No,No,SPRING,2014
CS 5100,Foundations of Artificial Intelligence,3.35,152,No,No,SPRING,2014
CS 6140,Machine Learning,3.57,152,No,No,SPRING,2014
CS 6810,Distributed Algorithms,3.59,152,No,No,SPRING,2014
CS 5600,Computer Systems,3.46,152,No,No,SPRING,2014
CS 7680,Special Topics in Computer Systems,3.49,152,No,No,SPRING,2014
CS 5850,Building Game Engines,3.52,152,No,No,SPRING,2014
CS 7370,Seminar in Graphics/Image Processing,3.57,152,No,No,FALL,2014
CS 5001,Intensive Foundations of CS,3.6,153,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.53,153,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.53,153,No,No,FALL,2017
CS 5006,Algorithms,3.61,153,No,No,SPRING,2017
CS 5007,Computer Systems,3.27,153,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.58,154,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.31,154,No,No,SPRING,2015
CS 5004,Object-Oriented Design,3.4,154,No,No,SPRING,2015
CS 5006,Algorithms,3.62,154,No,No,FALL,2015
CS 5007,Computer Systems,3.43,154,No,No,FALL,2015
CS 5750,Social Computing,3.42,154,No,No,FALL,2015
CS 5010,Programming Design Paradigm,3.59,154,No,No,SPRING,2015
CS 8674,Master’s Project,3.63,154,No,No,SPRING,2015
CS 7140,Advanced Machine Learning,3.48,154,No,No,FALL,2015
CS 6310,Computational Imaging,3.45,154,No,No,FALL,2015
CS 7805,Theory of Computation,3.51,154,No,No,FALL,2015
CS 6530,Analysis of Software Artifacts,3.43,154,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.53,155,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.59,155,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.68,155,No,No,SPRING,2016
CS 5006,Algorithms,3.36,155,No,No,SPRING,2016
CS 5007,Computer Systems,3.46,155,No,No,FALL,2016
CS 7470,Seminar in Programming Languages,3.5,155,No,No,FALL,2016
CS 5750,Social Computing,3.37,155,No,No,FALL,2016
CS 6800,Application of Information Theory,3.29,155,No,No,FALL,2016
CS 7580,Special Topics in Software Engineering,3.59,155,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.52,156,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.34,156,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.48,156,No,No,FALL,2015
CS 5006,Algorithms,3.58,156,No,No,FALL,2015
CS 5007,Computer Systems,3.52,156,No,No,SPRING,2015
CS 6540,Foundations of Formal Methods and Software Analysis,3.52,156,No,No,FALL,2015
CS 6810,Distributed Algorithms,3.47,156,No,No,SPRING,2015
CS 5700,Fundamentals of Computer Networking,3.53,156,No,No,SPRING,2015
CS 6515,Software Development,3.65,156,No,No,FALL,2015
CS 5500,Managing Software Development,3.17,156,No,No,SPRING,2015
CS 5320,Digital Image Processing,3.31,156,No,No,SPRING,2015
CS 5001,Intensive Foundations of CS,3.54,157,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.21,157,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.56,157,No,No,SPRING,2016
CS 5006,Algorithms,3.62,157,No,No,SPRING,2016
CS 5007,Computer Systems,3.42,157,No,No,FALL,2016
CS 7770,Seminar in Computer Networks,3.58,157,No,No,SPRING,2016
CS 6510,Advanced Software Development,3.36,157,No,No,FALL,2016
CS 6120,Natural Language Processing,3.46,157,No,No,SPRING,2016
CS 7670,Seminar in Computer Systems,3.53,157,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.5,158,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.09,158,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.58,158,No,No,SPRING,2017
CS 5006,Algorithms,3.38,158,No,No,FALL,2017
CS 5007,Computer Systems,3.63,158,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.51,159,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.83,159,No,No,FALL,2014
CS 5004,Object-Oriented Design,3.62,159,No,No,SPRING,2014
CS 5006,Algorithms,3.61,159,No,No,FALL,2014
CS 5007,Computer Systems,3.51,159,No,No,FALL,2014
CS 6650,Building Scalable Distributed Systems,3.49,159,No,No,SPRING,2014
CS 5335,Robotic Science and Systems,3.43,159,No,No,SPRING,2014
CS 6240,Large-Scale Parallel Data Processing,3.48,159,No,No,FALL,2014
CS 6515,Software Development,3.47,159,No,No,SPRING,2014
CS 5600,Computer Systems,3.28,159,No,No,FALL,2014
CS 6750,Cryptography and Communications Security,3.35,159,No,No,SPRING,2014
CS 7470,Seminar in Programming Languages,3.52,159,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.45,160,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.32,160,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.37,160,No,No,FALL,2016
CS 5006,Algorithms,3.48,160,No,No,FALL,2016
CS 5007,Computer Systems,3.65,160,No,No,FALL,2016
CS 6140,Machine Learning,3.23,160,No,No,SPRING,2016
CS 5010,Programming Design Paradigm,3.7,160,No,No,FALL,2016
CS 5770,Software Vulnerabilities and Security,3.54,160,No,No,SPRING,2016
CS 5800,Algorithms,3.32,160,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.86,161,No,No,FALL,2015
CS 5002,Discrete and Data Structures,3.6,161,No,No,SPRING,2015
CS 5004,Object-Oriented Design,3.73,161,No,No,FALL,2015
CS 5006,Algorithms,3.63,161,No,No,FALL,2015
CS 5007,Computer Systems,3.34,161,No,No,SPRING,2015
CS 5850,Building Game Engines,3.47,161,No,No,FALL,2015
CS 5310,Computer Graphics,3.54,161,No,No,SPRING,2015
CS 7570,Seminar in Software Development,3.27,161,No,No,FALL,2015
CS 6810,Distributed Algorithms,3.29,161,No,No,SPRING,2015
CS 8982,Readings,3.47,161,No,No,FALL,2015
CS 5100,Foundations of Artificial Intelligence,3.76,161,No,No,FALL,2015
CS 5400,Principles of Programming Language,3.65,161,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.41,162,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.72,162,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.12,162,No,No,SPRING,2017
CS 5006,Algorithms,3.41,162,No,No,FALL,2017
CS 5007,Computer Systems,3.57,162,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.6,163,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.67,163,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.33,163,No,No,SPRING,2017
CS 5006,Algorithms,3.5,163,No,No,SPRING,2017
CS 5007,Computer Systems,3.51,163,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.16,164,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.46,164,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.62,164,No,No,FALL,2017
CS 5006,Algorithms,3.65,164,No,No,FALL,2017
CS 5007,Computer Systems,3.4,164,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.5,165,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.57,165,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.49,165,No,No,FALL,2016
CS 5006,Algorithms,3.6,165,No,No,SPRING,2016
CS 5007,Computer Systems,3.26,165,No,No,SPRING,2016
CS 6520,Methods of Software Development,3.29,165,No,No,SPRING,2016
CS 8674,Master’s Project,3.72,165,No,No,SPRING,2016
CS 6310,Computational Imaging,3.63,165,No,No,FALL,2016
CS 5100,Foundations of Artificial Intelligence,3.11,165,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.44,166,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.48,166,No,No,FALL,2014
CS 5004,Object-Oriented Design,3.5,166,No,No,FALL,2014
CS 5006,Algorithms,3.31,166,No,No,FALL,2014
CS 5007,Computer Systems,3.4,166,No,No,SPRING,2014
CS 7380,Special Topics in Graphics/Image Processing,3.57,166,No,No,FALL,2014
CS 6530,Analysis of Software Artifacts,3.64,166,No,No,SPRING,2014
CS 5350,Applied Geometric Representation and Computation,3.68,166,No,No,SPRING,2014
CS 7670,Seminar in Computer Systems,3.76,166,No,No,SPRING,2014
CS 5500,Managing Software Development,3.33,166,No,No,FALL,2014
CS 5750,Social Computing,3.51,166,No,No,SPRING,2014
CS 5400,Principles of Programming Language,3.37,166,No,No,FALL,2014
CS 5001,Intensive Foundations of CS,3.41,167,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.35,167,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.59,167,No,No,FALL,2016
CS 5006,Algorithms,3.53,167,No,No,SPRING,2016
CS 5007,Computer Systems,3.35,167,No,No,FALL,2016
CS 6760,"Privacy, Security, and Usability",3.64,167,No,No,SPRING,2016
CS 6412,Semantics of Programming Language,3.59,167,No,No,SPRING,2016
CS 7670,Seminar in Computer Systems,3.82,167,No,No,SPRING,2016
CS 5700,Fundamentals of Computer Networking,3.54,167,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.66,168,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.38,168,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.87,168,No,No,SPRING,2017
CS 5006,Algorithms,3.55,168,No,No,FALL,2017
CS 5007,Computer Systems,3.53,168,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.45,169,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.66,169,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.54,169,No,No,FALL,2017
CS 5006,Algorithms,3.39,169,No,No,SPRING,2017
CS 5007,Computer Systems,3.44,169,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.58,170,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.5,170,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.57,170,No,No,FALL,2017
CS 5006,Algorithms,3.51,170,No,No,FALL,2017
CS 5007,Computer Systems,3.64,170,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.17,171,No,No,SPRING,2014
CS 5002,Discrete and Data Structures,3.78,171,No,No,FALL,2014
CS 5004,Object-Oriented Design,3.45,171,No,No,SPRING,2014
CS 5006,Algorithms,3.31,171,No,No,FALL,2014
CS 5007,Computer Systems,3.54,171,No,No,SPRING,2014
CS 6650,Building Scalable Distributed Systems,3.42,171,No,No,SPRING,2014
CS 6535,Engineering Reliable Software,3.73,171,No,No,SPRING,2014
CS 5800,Algorithms,3.66,171,No,No,SPRING,2014
CS 7140,Advanced Machine Learning,3.69,171,No,No,SPRING,2014
CS 6610,Parallel Computing,3.6,171,No,No,FALL,2014
CS 7580,Special Topics in Software Engineering,3.72,171,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.59,172,No,No,FALL,2015
CS 5002,Discrete and Data Structures,3.47,172,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.68,172,No,No,SPRING,2015
CS 5006,Algorithms,3.32,172,No,No,FALL,2015
CS 5007,Computer Systems,3.66,172,No,No,SPRING,2015
CS 6240,Large-Scale Parallel Data Processing,3.3,172,No,No,SPRING,2015
CS 6810,Distributed Algorithms,3.71,172,No,No,SPRING,2015
CS 7805,Theory of Computation,3.68,172,No,No,FALL,2015
CS 7270,Seminar in Database Systems,3.61,172,No,No,FALL,2015
CS 6350,Empirical Research Methods,3.6,172,No,No,SPRING,2015
CS 7380,Special Topics in Graphics/Image Processing,3.43,172,No,No,SPRING,2015
CS 5340,Computer/Human Interaction,3.24,172,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.67,173,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.4,173,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.45,173,No,No,FALL,2016
CS 5006,Algorithms,3.22,173,No,No,SPRING,2016
CS 5007,Computer Systems,3.42,173,No,No,FALL,2016
CS 6200,Information Retrieval,3.74,173,No,No,FALL,2016
CS 5770,Software Vulnerabilities and Security,3.72,173,No,No,SPRING,2016
CS 7370,Seminar in Graphics/Image Processing,3.53,173,No,No,SPRING,2016
CS 5310,Computer Graphics,3.49,173,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.35,174,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.64,174,No,No,SPRING,2015
CS 5004,Object-Oriented Design,3.6,174,No,No,SPRING,2015
CS 5006,Algorithms,3.29,174,No,No,SPRING,2015
CS 5007,Computer Systems,3.18,174,No,No,FALL,2015
CS 7880,Special Topics in Theories of Computer Science,3.49,174,No,No,SPRING,2015
CS 7280,Special Topics in Database Management,3.63,174,No,No,FALL,2015
CS 7990,Thesis,3.72,174,No,No,FALL,2015
CS 5800,Algorithms,3.76,174,No,No,SPRING,2015
CS 6610,Parallel Computing,3.29,174,No,No,FALL,2015
CS 7170,Seminar in Artificial Intelligence,3.65,174,No,No,SPRING,2015
CS 5320,Digital Image Processing,3.42,174,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.74,175,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.64,175,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.36,175,No,No,SPRING,2017
CS 5006,Algorithms,3.4,175,No,No,FALL,2017
CS 5007,Computer Systems,3.49,175,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.46,176,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.55,176,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.45,176,No,No,FALL,2016
CS 5006,Algorithms,3.25,176,No,No,SPRING,2016
CS 5007,Computer Systems,3.59,176,No,No,FALL,2016
CS 7470,Seminar in Programming Languages,3.53,176,No,No,FALL,2016
CS 7775,Seminar in Computer Security,3.35,176,No,No,FALL,2016
CS 6120,Natural Language Processing,3.43,176,No,No,SPRING,2016
CS 5330,Pattern Recognition and Computer Vision,3.41,176,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.26,177,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.65,177,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.39,177,No,No,FALL,2015
CS 5006,Algorithms,3.55,177,No,No,SPRING,2015
CS 5007,Computer Systems,3.6,177,No,No,FALL,2015
CS 7270,Seminar in Database Systems,3.59,177,No,No,FALL,2015
CS 7380,Special Topics in Graphics/Image Processing,3.44,177,No,No,SPRING,2015
CS 6140,Machine Learning,3.24,177,No,No,FALL,2015
CS 5340,Computer/Human Interaction,3.37,177,No,No,SPRING,2015
CS 7575,Seminar in Software Engineering,3.22,177,No,No,FALL,2015
CS 5100,Foundations of Artificial Intelligence,3.5,177,No,No,FALL,2015
CS 6800,Application of Information Theory,3.35,177,No,No,SPRING,2015
CS 5001,Intensive Foundations of CS,3.4,178,No,No,SPRING,2016
